index,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y,datetime
48227,27,services,married,secondary,no,311,yes,no,cellular,15,may,50,1,352,1,failure,no,5
48229,31,student,married,secondary,no,147,yes,no,cellular,15,may,456,1,-1,0,unknown,no,5
48232,29,blue-collar,single,primary,no,722,yes,no,cellular,15,may,78,1,359,1,failure,no,5
48239,30,management,single,tertiary,no,1692,yes,no,cellular,15,may,251,1,-1,0,unknown,no,5
48245,26,services,single,secondary,no,212,yes,no,cellular,15,may,144,2,352,1,other,no,5
48250,27,services,single,secondary,no,353,yes,no,cellular,15,may,663,1,-1,0,unknown,yes,5
48264,29,blue-collar,married,secondary,no,339,yes,no,cellular,15,may,63,3,354,2,failure,no,5
48268,32,blue-collar,married,primary,no,2198,no,no,cellular,15,may,463,1,175,4,failure,no,5
48274,41,admin.,single,secondary,no,2002,yes,no,cellular,15,may,172,2,350,1,failure,no,5
48275,32,services,married,secondary,no,118,yes,no,cellular,15,may,20,6,-1,0,unknown,no,5
48278,40,admin.,married,secondary,no,438,yes,no,cellular,15,may,823,2,-1,0,unknown,no,5
48285,60,retired,divorced,secondary,no,-639,yes,no,cellular,15,may,585,1,-1,0,unknown,yes,5
48293,32,services,married,secondary,no,3268,no,no,cellular,15,may,147,1,-1,0,unknown,no,5
48304,26,student,single,secondary,no,864,yes,no,cellular,15,may,659,1,-1,0,unknown,yes,5
48305,32,management,married,secondary,no,134,yes,yes,cellular,15,may,532,3,-1,0,unknown,yes,5
48309,40,admin.,single,secondary,no,50,no,no,cellular,15,may,837,1,-1,0,unknown,yes,5
48310,33,blue-collar,married,secondary,no,1,yes,no,cellular,15,may,67,4,178,3,failure,no,5
48311,46,management,married,tertiary,no,2851,yes,yes,cellular,15,may,77,4,-1,0,unknown,no,5
48316,34,blue-collar,divorced,secondary,no,1614,yes,no,cellular,15,may,228,2,297,1,other,no,5
48317,33,blue-collar,married,primary,no,35,no,no,cellular,15,may,47,3,-1,0,unknown,no,5
48323,22,student,single,secondary,no,4038,yes,no,cellular,15,may,1380,1,-1,0,unknown,no,5
48343,25,technician,single,secondary,no,173,yes,no,cellular,15,may,186,2,-1,0,unknown,no,5
48363,31,management,married,tertiary,no,527,yes,yes,cellular,15,may,98,2,359,1,failure,no,5
48373,30,technician,single,secondary,no,-109,yes,no,cellular,15,may,73,2,297,2,other,no,5
48375,34,blue-collar,divorced,primary,no,390,yes,no,cellular,15,may,372,2,371,2,success,no,5
48387,31,technician,married,secondary,no,84,no,no,cellular,15,may,264,2,-1,0,unknown,no,5
48391,26,services,single,secondary,yes,-162,yes,no,cellular,15,may,44,2,-1,0,unknown,no,5
48399,36,technician,married,tertiary,no,530,yes,no,cellular,15,may,239,2,-1,0,unknown,no,5
48410,40,services,single,secondary,no,65,yes,no,cellular,15,may,15,3,-1,0,unknown,no,5
48412,44,services,divorced,secondary,no,-2,yes,no,cellular,15,may,152,5,-1,0,unknown,no,5
48420,40,management,married,tertiary,no,-1212,yes,no,cellular,15,may,1259,2,333,18,failure,no,5
48425,37,admin.,married,secondary,no,-557,yes,yes,cellular,15,may,284,15,-1,0,unknown,no,5
48428,34,technician,married,secondary,no,393,yes,no,cellular,15,may,314,2,177,6,other,no,5
48433,39,technician,single,tertiary,no,1674,no,no,cellular,15,may,12,10,178,1,failure,no,5
48441,40,blue-collar,married,secondary,no,5,yes,no,cellular,15,may,364,2,-1,0,unknown,no,5
48443,28,services,single,secondary,no,118,yes,yes,cellular,15,may,376,3,368,1,failure,no,5
48444,28,blue-collar,single,secondary,no,3412,yes,no,cellular,15,may,22,4,-1,0,unknown,no,5
48452,43,services,divorced,secondary,no,7816,yes,no,telephone,15,may,16,3,-1,0,unknown,no,5
48458,39,services,married,secondary,no,435,yes,no,cellular,15,may,411,6,175,3,other,no,5
48460,32,blue-collar,married,primary,no,233,yes,no,cellular,15,may,391,2,-1,0,unknown,no,5
48461,48,blue-collar,married,secondary,no,1267,yes,no,telephone,15,may,195,4,-1,0,unknown,no,5
48471,30,management,single,tertiary,no,355,yes,no,cellular,15,may,153,2,-1,0,unknown,no,5
48489,40,blue-collar,married,primary,no,1841,yes,no,cellular,15,may,880,4,-1,0,unknown,yes,5
48491,31,technician,married,tertiary,no,165,no,no,cellular,15,may,218,4,-1,0,unknown,no,5
48496,32,management,single,tertiary,no,6248,yes,no,cellular,15,may,64,3,371,2,failure,no,5
48497,41,management,married,tertiary,no,30,yes,no,cellular,15,may,101,4,291,6,failure,no,5
48502,34,management,single,tertiary,no,178,yes,no,cellular,15,may,14,2,-1,0,unknown,no,5
48507,32,blue-collar,single,secondary,no,574,yes,no,cellular,15,may,51,4,-1,0,unknown,no,5
48508,30,admin.,married,tertiary,no,-750,no,no,cellular,15,may,208,3,-1,0,unknown,no,5
48528,41,services,divorced,secondary,no,5745,yes,yes,cellular,15,may,69,3,357,1,failure,no,5
48531,37,blue-collar,divorced,secondary,no,625,yes,no,cellular,15,may,68,4,359,2,failure,no,5
48532,34,management,single,tertiary,no,1012,yes,yes,cellular,15,may,109,3,-1,0,unknown,no,5
48540,23,blue-collar,married,primary,no,531,yes,no,cellular,15,may,509,3,345,9,other,no,5
48552,35,technician,single,tertiary,no,13460,yes,no,cellular,15,may,1068,3,-1,0,unknown,yes,5
48556,42,blue-collar,married,primary,no,686,yes,no,cellular,15,may,1326,6,175,3,failure,no,5
48569,56,blue-collar,married,primary,no,827,yes,no,telephone,15,may,462,4,-1,0,unknown,yes,5
48571,28,student,married,tertiary,no,327,yes,no,cellular,15,may,104,3,-1,0,unknown,no,5
48572,34,services,married,secondary,no,190,yes,no,cellular,15,may,121,3,-1,0,unknown,no,5
48579,33,blue-collar,married,secondary,no,-63,yes,no,cellular,15,may,126,2,350,1,failure,no,5
48599,54,blue-collar,married,secondary,no,1777,yes,no,cellular,18,may,13,5,178,6,success,no,5
48601,38,technician,married,secondary,no,525,yes,yes,telephone,18,may,15,7,178,1,other,no,5
48605,34,technician,married,tertiary,no,3743,yes,no,cellular,18,may,722,4,-1,0,unknown,yes,5
48606,40,blue-collar,single,primary,no,-21,no,no,cellular,18,may,68,2,368,3,failure,no,5
48629,37,housemaid,single,secondary,no,465,yes,no,cellular,18,may,899,3,-1,0,unknown,yes,5
48630,35,management,single,tertiary,no,13,yes,no,cellular,18,may,17,8,178,5,other,no,5
48632,37,housemaid,married,primary,no,254,yes,no,telephone,18,may,16,6,-1,0,unknown,no,5
48647,26,admin.,single,secondary,no,141,yes,no,cellular,18,may,19,4,349,6,other,no,5
48649,30,blue-collar,married,secondary,no,-28,yes,no,cellular,18,may,284,2,371,1,failure,no,5
48650,32,blue-collar,married,secondary,no,36,yes,no,cellular,18,may,116,4,-1,0,unknown,no,5
48651,27,admin.,married,secondary,no,0,yes,yes,cellular,18,may,157,5,-1,0,unknown,no,5
48659,34,blue-collar,married,primary,no,428,yes,no,cellular,18,may,59,2,-1,0,unknown,no,5
48670,31,blue-collar,married,primary,no,54,yes,no,cellular,18,may,239,6,-1,0,unknown,no,5
48675,31,admin.,divorced,secondary,no,11,yes,no,cellular,18,may,17,7,350,9,other,no,5
48676,37,admin.,single,secondary,no,31,yes,no,cellular,18,may,15,9,-1,0,unknown,no,5
48686,36,admin.,single,secondary,no,507,yes,no,cellular,18,may,264,1,300,2,success,no,5
48689,32,technician,single,secondary,no,483,yes,yes,cellular,18,may,35,6,-1,0,unknown,no,5
48699,35,management,single,tertiary,no,331,yes,no,cellular,18,may,30,5,-1,0,unknown,no,5
48701,23,services,single,secondary,no,-229,yes,yes,cellular,18,may,557,1,-1,0,unknown,no,5
48703,24,technician,single,secondary,no,-232,yes,no,cellular,18,may,108,1,-1,0,unknown,no,5
48708,28,services,single,secondary,no,1636,yes,no,cellular,18,may,97,1,355,2,failure,no,5
48709,32,management,married,tertiary,no,477,yes,no,telephone,18,may,87,6,178,5,failure,no,5
48730,31,technician,single,secondary,no,-348,yes,no,cellular,18,may,410,1,-1,0,unknown,no,5
48738,36,entrepreneur,married,secondary,no,1163,yes,no,cellular,18,may,420,7,363,1,failure,no,5
48746,30,technician,single,secondary,no,120,yes,no,cellular,18,may,74,1,-1,0,unknown,no,5
48751,48,management,single,tertiary,no,336,yes,no,cellular,18,may,17,1,369,4,other,no,5
48754,43,blue-collar,married,secondary,no,95,yes,no,cellular,18,may,296,1,-1,0,unknown,no,5
48765,34,self-employed,single,secondary,no,55,yes,no,cellular,18,may,155,1,-1,0,unknown,no,5
48779,29,management,single,tertiary,no,4210,yes,no,cellular,18,may,119,1,-1,0,unknown,no,5
48782,29,blue-collar,married,primary,no,248,yes,no,cellular,18,may,113,1,-1,0,unknown,no,5
48787,27,blue-collar,married,secondary,no,30,no,yes,cellular,18,may,110,1,334,4,other,no,5
48788,29,technician,single,secondary,no,706,yes,no,cellular,18,may,1340,1,-1,0,unknown,yes,5
48789,42,blue-collar,married,secondary,no,429,yes,no,cellular,18,may,110,1,370,1,failure,no,5
48798,24,blue-collar,single,secondary,no,174,yes,yes,cellular,18,may,487,1,-1,0,unknown,yes,5
48809,30,technician,married,secondary,no,1211,yes,no,cellular,18,may,176,1,-1,0,unknown,no,5
48815,27,technician,married,secondary,no,876,yes,no,cellular,18,may,268,1,355,1,failure,no,5
48816,43,blue-collar,married,primary,no,249,yes,no,cellular,18,may,33,5,298,2,other,no,5
48820,44,blue-collar,married,primary,no,401,yes,no,cellular,18,may,41,1,-1,0,unknown,no,5
48828,32,admin.,single,secondary,no,211,yes,no,cellular,18,may,114,1,-1,0,unknown,no,5
48844,29,admin.,married,secondary,no,-211,yes,no,cellular,18,may,58,1,-1,0,unknown,no,5
48853,32,services,married,secondary,no,-489,yes,yes,cellular,18,may,93,1,180,3,failure,no,5
48857,29,admin.,single,secondary,no,200,yes,no,cellular,18,may,261,1,-1,0,unknown,no,5
48858,33,services,single,secondary,no,1659,yes,no,cellular,18,may,133,2,353,6,failure,no,5
48878,54,services,married,secondary,no,882,yes,no,cellular,18,may,217,1,-1,0,unknown,no,5
48888,33,technician,single,tertiary,no,8047,yes,no,cellular,18,may,202,1,263,13,failure,no,5
48889,40,services,married,secondary,no,278,yes,no,cellular,18,may,9,5,-1,0,unknown,no,5
48890,55,blue-collar,married,secondary,no,3917,yes,no,cellular,18,may,565,1,-1,0,unknown,yes,5
48898,29,services,single,secondary,no,-287,yes,no,cellular,18,may,196,1,-1,0,unknown,no,5
48900,32,blue-collar,married,secondary,no,-667,yes,no,cellular,18,may,152,7,349,1,other,no,5
48904,33,admin.,single,secondary,no,1430,yes,no,cellular,18,may,74,3,349,2,other,no,5
48907,25,management,married,tertiary,no,-242,yes,yes,cellular,18,may,600,4,332,4,other,yes,5
48920,32,blue-collar,married,primary,no,268,yes,yes,cellular,18,may,189,1,-1,0,unknown,no,5
48921,27,management,single,tertiary,no,2802,yes,no,cellular,18,may,84,1,-1,0,unknown,no,5
48927,31,admin.,single,secondary,no,1129,yes,no,cellular,18,may,145,3,-1,0,unknown,no,5
48928,38,blue-collar,divorced,secondary,no,-138,yes,no,cellular,18,may,644,1,-1,0,unknown,no,5
48930,31,services,single,secondary,no,91,yes,no,cellular,18,may,111,2,-1,0,unknown,no,5
48934,32,admin.,single,secondary,no,92,yes,no,cellular,18,may,110,1,315,2,failure,no,5
48953,31,blue-collar,single,primary,no,2369,yes,no,cellular,18,may,87,1,-1,0,unknown,no,5
48958,33,management,married,secondary,no,180,yes,no,cellular,18,may,37,2,-1,0,unknown,no,5
48961,30,management,divorced,tertiary,no,726,yes,no,cellular,18,may,24,1,-1,0,unknown,no,5
48970,23,blue-collar,single,unknown,no,817,yes,no,cellular,18,may,123,1,-1,0,unknown,no,5
48974,29,technician,single,secondary,no,468,yes,no,cellular,18,may,37,1,370,3,failure,no,5
48978,29,services,single,secondary,no,40,yes,no,cellular,18,may,105,1,355,2,failure,no,5
48985,29,technician,single,secondary,no,-218,yes,no,cellular,18,may,73,2,-1,0,unknown,no,5
48995,40,blue-collar,single,unknown,no,1074,yes,no,cellular,18,may,504,1,-1,0,unknown,no,5
49016,33,admin.,married,secondary,no,1077,yes,no,cellular,18,may,432,3,374,3,other,no,5
49019,25,services,single,secondary,no,-371,yes,no,cellular,18,may,147,2,347,3,other,no,5
49021,34,blue-collar,divorced,secondary,no,-301,yes,yes,cellular,18,may,465,2,-1,0,unknown,no,5
49022,32,blue-collar,married,primary,no,-454,yes,yes,cellular,18,may,801,5,355,2,failure,yes,5
49025,36,blue-collar,married,secondary,no,-73,yes,yes,cellular,18,may,15,8,-1,0,unknown,no,5
49027,44,admin.,married,secondary,no,429,yes,yes,cellular,18,may,35,3,349,32,failure,no,5
49030,60,retired,divorced,secondary,no,306,yes,no,cellular,18,may,76,3,-1,0,unknown,no,5
49032,41,management,married,tertiary,no,1387,yes,no,cellular,18,may,154,2,-1,0,unknown,no,5
49037,28,management,single,secondary,no,1609,yes,no,cellular,18,may,98,2,315,3,failure,no,5
49040,26,blue-collar,single,primary,no,-887,yes,no,cellular,18,may,827,2,-1,0,unknown,yes,5
49047,52,blue-collar,married,secondary,no,266,yes,no,cellular,18,may,87,2,299,3,other,no,5
49050,35,blue-collar,divorced,secondary,no,164,yes,no,cellular,18,may,11,5,364,13,failure,no,5
49053,38,admin.,single,secondary,no,1560,yes,no,cellular,18,may,9,2,178,3,failure,no,5
49055,30,admin.,married,secondary,no,2678,yes,no,cellular,18,may,23,5,-1,0,unknown,no,5
49056,35,admin.,married,secondary,no,10133,no,yes,cellular,18,may,382,2,-1,0,unknown,no,5
49058,29,admin.,single,secondary,no,306,yes,no,cellular,18,may,774,4,-1,0,unknown,yes,5
49060,30,admin.,single,secondary,no,3068,yes,no,cellular,18,may,227,2,-1,0,unknown,no,5
49068,36,technician,single,secondary,no,23,yes,no,cellular,18,may,69,2,333,2,failure,no,5
49069,37,blue-collar,married,secondary,no,139,yes,no,cellular,18,may,412,5,-1,0,unknown,no,5
49080,23,blue-collar,single,secondary,no,668,yes,no,cellular,18,may,857,3,-1,0,unknown,no,5
49087,32,management,married,tertiary,no,1041,yes,no,cellular,18,may,577,2,-1,0,unknown,no,5
49088,28,entrepreneur,single,tertiary,no,224,yes,no,cellular,18,may,567,2,-1,0,unknown,no,5
49095,30,retired,single,secondary,no,48,no,no,cellular,18,may,142,2,300,1,other,no,5
49096,34,management,single,tertiary,no,-578,yes,no,cellular,18,may,767,2,-1,0,unknown,yes,5
49100,22,management,single,tertiary,no,103,yes,no,cellular,18,may,130,2,-1,0,unknown,no,5
49102,25,management,married,tertiary,no,127,yes,no,cellular,18,may,695,2,-1,0,unknown,no,5
49107,29,management,married,tertiary,no,318,yes,no,cellular,18,may,1434,2,356,4,failure,no,5
49108,37,admin.,single,secondary,no,16,no,no,cellular,18,may,488,5,336,2,failure,no,5
49109,37,admin.,single,secondary,no,16,no,no,unknown,24,jun,11,1,-1,0,unknown,no,6
49112,34,management,married,tertiary,no,1657,yes,no,cellular,18,may,566,2,356,4,failure,no,5
49116,28,blue-collar,married,primary,no,519,yes,no,cellular,18,may,82,9,-1,0,unknown,no,5
49133,28,technician,single,secondary,no,-16,yes,no,cellular,18,may,251,3,-1,0,unknown,no,5
49139,34,blue-collar,married,primary,no,-1,yes,no,cellular,18,may,1057,6,355,1,other,yes,5
49141,36,entrepreneur,married,secondary,no,246,yes,no,cellular,18,may,427,4,-1,0,unknown,no,5
49151,29,admin.,single,secondary,no,596,yes,no,cellular,18,may,172,2,346,6,failure,no,5
49159,24,technician,single,secondary,no,-156,yes,no,cellular,18,may,4,2,-1,0,unknown,no,5
49160,33,self-employed,single,secondary,no,136,yes,no,cellular,18,may,30,2,336,13,other,no,5
49161,27,technician,single,secondary,no,78,yes,yes,cellular,18,may,5,2,-1,0,unknown,no,5
49163,24,technician,single,secondary,no,-73,yes,no,cellular,18,may,7,2,-1,0,unknown,no,5
49170,25,blue-collar,single,secondary,no,286,yes,no,cellular,18,may,663,2,-1,0,unknown,no,5
49171,51,services,married,primary,no,636,yes,yes,telephone,18,may,36,6,-1,0,unknown,no,5
49188,31,admin.,single,secondary,no,-422,yes,no,cellular,18,may,64,2,329,15,other,no,5
49194,31,blue-collar,single,primary,no,342,yes,no,cellular,18,may,284,2,-1,0,unknown,no,5
49199,32,admin.,single,tertiary,no,902,yes,no,cellular,18,may,50,7,-1,0,unknown,no,5
49210,49,admin.,single,secondary,no,1150,yes,no,cellular,18,may,126,2,355,1,failure,no,5
49211,24,blue-collar,single,secondary,no,5482,yes,no,cellular,18,may,424,2,-1,0,unknown,no,5
49213,32,technician,single,secondary,no,-472,yes,yes,cellular,18,may,121,2,-1,0,unknown,no,5
49217,22,services,single,secondary,no,236,yes,no,cellular,18,may,236,2,-1,0,unknown,no,5
49229,48,blue-collar,divorced,secondary,no,-314,yes,no,cellular,18,may,7,5,-1,0,unknown,no,5
49245,29,management,single,tertiary,no,722,yes,no,telephone,18,may,81,4,-1,0,unknown,no,5
49248,31,blue-collar,single,secondary,no,707,yes,no,cellular,18,may,52,2,-1,0,unknown,no,5
49254,28,admin.,single,secondary,no,0,yes,yes,cellular,18,may,390,5,-1,0,unknown,yes,5
49255,38,services,divorced,secondary,no,710,yes,no,cellular,18,may,1880,2,-1,0,unknown,no,5
49257,20,blue-collar,single,secondary,no,76,yes,no,cellular,18,may,639,2,-1,0,unknown,yes,5
49264,31,services,single,secondary,no,2252,no,no,cellular,22,may,394,1,-1,0,unknown,no,5
49286,55,management,married,unknown,no,1504,yes,no,cellular,31,aug,186,3,101,2,success,yes,8
49313,27,technician,divorced,secondary,no,1977,yes,no,cellular,22,may,449,1,-1,0,unknown,yes,5
49333,43,services,married,secondary,no,2145,no,no,cellular,22,may,271,1,183,3,failure,yes,5
49334,43,services,married,secondary,no,2145,no,no,cellular,25,aug,291,2,95,4,success,yes,8
49356,43,management,divorced,unknown,no,7702,no,no,cellular,22,may,460,1,95,2,success,yes,5
49368,42,management,married,primary,no,5310,yes,no,cellular,20,aug,273,1,90,3,success,yes,8
49374,30,entrepreneur,single,tertiary,no,999,no,no,cellular,22,may,157,3,-1,0,unknown,no,5
49389,35,admin.,single,secondary,no,1810,yes,no,cellular,25,aug,52,2,92,2,failure,no,8
49413,27,student,single,tertiary,no,118,no,no,cellular,25,may,112,1,-1,0,unknown,no,5
49415,32,admin.,married,secondary,no,31,no,no,cellular,25,may,101,1,-1,0,unknown,no,5
49419,28,self-employed,single,tertiary,no,2503,no,no,cellular,25,may,426,1,-1,0,unknown,yes,5
49420,49,technician,married,tertiary,no,1843,yes,no,cellular,25,may,269,1,-1,0,unknown,no,5
49423,29,technician,single,secondary,no,590,no,no,cellular,25,may,124,1,-1,0,unknown,yes,5
49429,28,unemployed,married,tertiary,no,482,no,no,cellular,25,may,119,1,-1,0,unknown,yes,5
49433,54,technician,married,secondary,no,1299,yes,no,cellular,25,may,104,1,-1,0,unknown,no,5
49438,36,services,married,tertiary,no,562,no,no,cellular,25,may,90,1,-1,0,unknown,no,5
49439,35,management,single,tertiary,no,2988,yes,no,cellular,25,may,179,1,-1,0,unknown,no,5
49440,34,housemaid,married,tertiary,no,11219,no,no,cellular,25,may,112,1,-1,0,unknown,no,5
49442,36,management,single,tertiary,no,1379,no,no,cellular,25,may,189,1,186,1,failure,yes,5
49468,37,entrepreneur,married,primary,no,0,no,no,cellular,25,may,163,1,-1,0,unknown,no,5
49472,34,management,married,secondary,no,724,yes,no,cellular,25,may,305,1,-1,0,unknown,no,5
49477,56,retired,divorced,tertiary,no,13094,no,no,cellular,25,may,1064,1,-1,0,unknown,yes,5
49497,37,services,married,secondary,no,466,yes,yes,cellular,25,may,377,1,-1,0,unknown,yes,5
49516,35,technician,single,secondary,no,27,yes,no,cellular,25,may,214,1,305,1,other,yes,5
49531,40,blue-collar,married,primary,no,-310,yes,yes,cellular,26,may,133,2,363,5,failure,no,5
49550,30,technician,married,tertiary,no,1570,yes,no,cellular,26,may,260,1,-1,0,unknown,no,5
49554,52,unemployed,married,secondary,no,5091,no,no,cellular,26,may,309,1,-1,0,unknown,no,5
49560,58,technician,married,secondary,no,3399,no,no,cellular,26,may,1078,1,97,7,other,yes,5
49581,25,management,single,tertiary,no,1317,no,no,cellular,26,may,176,1,-1,0,unknown,yes,5
49592,26,self-employed,single,tertiary,no,560,no,no,telephone,26,may,122,2,-1,0,unknown,no,5
49596,60,retired,divorced,tertiary,no,4,yes,no,cellular,26,may,400,3,358,2,failure,no,5
49600,30,management,married,unknown,no,385,no,no,cellular,26,may,56,2,97,2,other,no,5
49604,48,management,divorced,tertiary,no,17964,yes,no,cellular,1,sep,120,1,98,5,success,yes,9
49624,52,technician,married,secondary,no,195,yes,no,cellular,18,feb,220,1,63,5,failure,yes,2
49642,26,student,single,secondary,no,100,no,no,cellular,26,may,445,1,-1,0,unknown,yes,5
49643,31,management,married,tertiary,no,2196,yes,no,cellular,26,may,299,2,-1,0,unknown,no,5
49666,38,management,married,unknown,no,3576,no,no,cellular,26,may,579,1,-1,0,unknown,yes,5
49667,38,management,married,unknown,no,3576,no,no,cellular,25,nov,349,2,183,1,success,yes,11
49670,32,technician,married,tertiary,no,4089,no,no,cellular,26,may,114,7,287,3,failure,no,5
49672,34,management,single,tertiary,no,0,yes,yes,cellular,26,may,197,2,98,1,other,no,5
49692,53,blue-collar,married,primary,no,655,yes,no,cellular,26,may,103,2,-1,0,unknown,no,5
49697,28,admin.,married,secondary,no,147,yes,yes,cellular,26,may,82,1,-1,0,unknown,no,5
49698,29,management,single,tertiary,no,2907,yes,no,cellular,26,may,150,1,-1,0,unknown,no,5
49700,34,management,married,tertiary,no,402,no,no,cellular,26,may,147,1,-1,0,unknown,no,5
49704,26,student,single,tertiary,no,255,no,no,cellular,26,may,264,2,-1,0,unknown,no,5
49707,29,student,single,tertiary,no,795,no,no,cellular,26,may,258,1,-1,0,unknown,no,5
49719,32,management,married,tertiary,no,8,yes,no,cellular,26,may,175,2,-1,0,unknown,no,5
49728,56,management,divorced,unknown,no,854,no,no,cellular,27,may,121,1,-1,0,unknown,no,5
49734,34,admin.,married,secondary,no,1406,yes,no,cellular,20,aug,63,2,85,1,success,yes,8
49741,28,admin.,single,secondary,no,157,no,no,cellular,27,may,155,3,-1,0,unknown,yes,5
49754,39,technician,married,secondary,no,505,no,no,cellular,27,may,86,4,-1,0,unknown,no,5
49764,32,unemployed,single,secondary,no,0,no,no,cellular,27,may,123,2,-1,0,unknown,no,5
49768,30,management,single,tertiary,no,5359,no,no,cellular,26,feb,427,1,191,3,success,yes,2
49796,26,student,single,tertiary,no,13107,yes,no,cellular,27,may,112,2,-1,0,unknown,no,5
49801,55,admin.,divorced,secondary,no,1872,no,no,cellular,27,may,76,3,103,5,success,no,5
49803,32,blue-collar,single,secondary,no,4339,yes,yes,cellular,27,may,76,2,-1,0,unknown,no,5
49816,39,technician,married,tertiary,no,437,no,no,telephone,27,may,186,2,-1,0,unknown,no,5
49817,29,management,single,tertiary,no,559,no,no,telephone,27,may,86,4,-1,0,unknown,no,5
49818,56,admin.,married,secondary,no,1671,no,no,cellular,28,may,158,2,-1,0,unknown,no,5
49820,50,management,married,tertiary,no,253,no,no,cellular,28,may,513,9,-1,0,unknown,yes,5
49823,29,services,married,secondary,no,3748,no,no,cellular,28,may,322,3,-1,0,unknown,no,5
49849,32,blue-collar,single,secondary,no,604,no,yes,cellular,28,may,95,3,-1,0,unknown,no,5
49854,37,admin.,married,tertiary,no,23,yes,no,telephone,28,may,71,1,90,1,other,no,5
49855,55,admin.,married,secondary,no,602,no,no,cellular,1,jun,324,3,90,2,success,yes,6
49862,38,technician,single,tertiary,no,0,yes,no,cellular,1,jun,71,1,-1,0,unknown,no,6
49884,38,housemaid,divorced,secondary,no,70,no,no,cellular,27,oct,255,3,148,1,success,yes,10
49885,38,housemaid,divorced,secondary,no,70,no,no,cellular,27,jan,164,4,92,4,success,yes,1
49886,41,technician,divorced,tertiary,no,2611,yes,no,cellular,1,jun,129,1,314,2,failure,no,6
49908,58,unemployed,single,tertiary,no,2094,no,no,cellular,1,jun,161,2,-1,0,unknown,no,6
49918,53,technician,married,secondary,no,284,no,no,cellular,1,jun,781,1,-1,0,unknown,yes,6
49947,52,retired,married,primary,no,1629,no,no,telephone,1,jun,192,1,-1,0,unknown,no,6
49950,50,management,married,tertiary,no,85,no,yes,cellular,1,jun,141,1,-1,0,unknown,no,6
49955,54,services,divorced,secondary,no,0,no,no,cellular,1,jun,174,1,81,2,success,yes,6
49959,43,management,divorced,tertiary,no,2367,no,no,cellular,22,sep,83,1,113,3,success,yes,9
49960,43,management,divorced,tertiary,no,2367,no,no,cellular,22,mar,173,2,181,4,success,yes,3
49981,57,retired,divorced,primary,no,698,no,no,telephone,9,dec,135,3,191,2,failure,no,12
49983,60,management,married,tertiary,no,3824,no,no,cellular,1,jun,195,3,-1,0,unknown,no,6
49988,31,self-employed,single,tertiary,no,283,no,no,cellular,28,jan,98,2,241,1,failure,no,1
50005,36,admin.,single,secondary,no,119,no,no,cellular,2,jun,93,2,-1,0,unknown,no,6
50037,30,student,single,secondary,no,1555,no,no,cellular,2,jun,115,1,-1,0,unknown,no,6
50038,36,unemployed,single,secondary,no,851,no,no,cellular,2,jun,368,2,-1,0,unknown,no,6
50041,45,management,married,tertiary,no,1788,no,no,cellular,10,dec,364,1,191,4,failure,no,12
50049,26,technician,married,secondary,no,915,no,no,cellular,2,jun,384,1,-1,0,unknown,yes,6
50050,40,unemployed,single,tertiary,no,7968,no,no,cellular,2,jun,596,1,-1,0,unknown,yes,6
50055,56,housemaid,divorced,primary,no,61,no,no,cellular,2,jun,144,1,-1,0,unknown,no,6
50060,35,technician,married,secondary,no,2789,yes,no,cellular,2,jun,88,1,-1,0,unknown,no,6
50062,43,blue-collar,married,secondary,no,2160,no,no,cellular,2,jun,169,1,-1,0,unknown,yes,6
50074,28,management,single,unknown,no,560,no,no,cellular,2,jun,135,1,-1,0,unknown,no,6
50084,60,housemaid,married,secondary,no,283,no,no,cellular,2,jun,138,1,-1,0,unknown,no,6
50094,50,blue-collar,married,primary,no,3764,no,no,telephone,2,jun,108,4,-1,0,unknown,no,6
50095,50,blue-collar,married,primary,no,3764,no,no,telephone,9,sep,214,2,99,4,failure,yes,9
50102,55,management,divorced,tertiary,no,1633,no,no,telephone,2,jun,128,1,-1,0,unknown,no,6
50103,51,self-employed,married,secondary,no,4920,no,no,telephone,2,jun,392,2,-1,0,unknown,no,6
50104,32,admin.,married,tertiary,no,653,no,no,cellular,2,jun,84,1,-1,0,unknown,yes,6
50115,31,student,single,tertiary,no,64,no,no,cellular,15,sep,208,1,105,2,success,no,9
50116,31,student,single,tertiary,no,64,no,no,cellular,17,mar,181,2,183,3,failure,no,3
50119,29,technician,single,secondary,no,1165,no,no,cellular,3,dec,244,2,184,1,success,yes,12
50135,29,services,married,secondary,no,399,no,no,cellular,2,jun,210,1,-1,0,unknown,no,6
50137,46,blue-collar,married,secondary,no,1568,yes,no,cellular,2,jun,310,1,55,6,other,yes,6
50141,40,technician,married,secondary,no,4298,no,no,cellular,2,jun,221,1,-1,0,unknown,no,6
50146,43,services,single,secondary,no,2444,no,yes,cellular,2,jun,130,1,-1,0,unknown,no,6
50150,54,admin.,single,secondary,no,189,no,no,cellular,2,jun,95,5,-1,0,unknown,no,6
50161,30,housemaid,married,secondary,no,533,yes,no,cellular,2,jun,212,1,-1,0,unknown,no,6
50164,49,management,married,tertiary,no,5887,no,no,cellular,2,jun,181,3,293,2,failure,yes,6
50200,40,student,single,secondary,no,595,yes,no,cellular,3,jun,406,2,-1,0,unknown,yes,6
50201,54,self-employed,married,tertiary,no,990,no,no,cellular,3,jun,244,2,-1,0,unknown,yes,6
