index,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y,datetime
48045,44,blue-collar,married,primary,no,362,yes,no,cellular,15,may,180,1,-1,0,unknown,no,5
48046,35,self-employed,married,primary,no,712,yes,no,cellular,15,may,192,1,347,3,failure,no,5
48047,46,self-employed,married,secondary,no,-816,yes,yes,cellular,15,may,68,1,-1,0,unknown,no,5
48048,24,blue-collar,single,primary,no,145,yes,no,cellular,15,may,520,1,345,1,failure,no,5
48051,38,admin.,single,unknown,no,0,yes,no,cellular,15,may,64,2,-1,0,unknown,no,5
48052,32,blue-collar,divorced,secondary,no,91,yes,no,cellular,15,may,119,2,351,12,other,no,5
48053,34,housemaid,divorced,secondary,no,787,yes,no,cellular,15,may,665,1,-1,0,unknown,no,5
48054,35,blue-collar,married,primary,no,22,yes,no,cellular,15,may,1190,2,302,2,other,yes,5
48055,33,self-employed,married,secondary,no,217,yes,yes,cellular,15,may,132,5,304,5,failure,no,5
48056,32,services,married,secondary,no,15,yes,no,cellular,15,may,391,1,-1,0,unknown,no,5
48057,35,unemployed,married,tertiary,no,1849,yes,no,cellular,15,may,111,1,-1,0,unknown,no,5
48058,40,blue-collar,divorced,secondary,no,178,yes,no,cellular,15,may,188,1,-1,0,unknown,no,5
48059,27,blue-collar,married,secondary,no,484,yes,no,cellular,15,may,210,1,361,2,failure,no,5
48060,43,services,married,secondary,no,-1,yes,no,cellular,15,may,51,1,311,2,failure,no,5
48061,36,technician,single,tertiary,no,391,yes,no,cellular,15,may,185,1,350,8,failure,no,5
48062,22,blue-collar,single,secondary,no,-51,yes,no,cellular,15,may,859,1,-1,0,unknown,yes,5
48063,41,blue-collar,married,primary,no,2067,yes,no,cellular,15,may,493,7,-1,0,unknown,no,5
48064,29,management,single,tertiary,no,13,yes,no,cellular,15,may,26,6,-1,0,unknown,no,5
48065,28,blue-collar,married,secondary,no,-42,yes,no,cellular,15,may,192,1,364,3,other,no,5
48066,34,technician,married,secondary,no,-25,no,no,cellular,15,may,207,1,-1,0,unknown,no,5
48067,59,management,married,primary,no,2345,yes,no,cellular,15,may,399,1,-1,0,unknown,no,5
48068,26,blue-collar,single,secondary,no,26,yes,yes,cellular,15,may,899,1,-1,0,unknown,yes,5
48069,39,blue-collar,divorced,secondary,yes,-202,yes,yes,cellular,15,may,157,4,-1,0,unknown,no,5
48070,31,blue-collar,single,secondary,no,178,yes,no,cellular,15,may,415,1,360,5,failure,no,5
48071,31,technician,single,tertiary,no,699,yes,no,cellular,15,may,282,4,277,4,failure,no,5
48072,47,services,married,secondary,no,1474,yes,no,cellular,15,may,77,1,368,3,failure,no,5
48073,28,admin.,single,secondary,no,154,yes,no,cellular,15,may,536,1,364,1,other,yes,5
48074,28,student,single,tertiary,no,221,yes,no,cellular,15,may,176,1,-1,0,unknown,no,5
48075,30,admin.,single,secondary,yes,-228,yes,no,cellular,15,may,101,1,371,1,failure,no,5
48076,31,technician,married,tertiary,no,-256,yes,no,cellular,15,may,272,1,365,5,failure,no,5
48077,39,blue-collar,married,secondary,no,1254,yes,no,cellular,15,may,133,1,353,5,other,no,5
48078,33,blue-collar,single,secondary,no,1211,yes,no,cellular,15,may,39,1,361,4,failure,no,5
48079,32,self-employed,divorced,tertiary,no,3695,yes,no,cellular,15,may,34,1,353,3,other,no,5
48080,39,blue-collar,single,unknown,no,10,yes,no,telephone,15,may,23,3,346,10,failure,no,5
48081,30,services,single,secondary,no,581,yes,no,cellular,15,may,267,1,354,1,other,no,5
48082,38,blue-collar,married,secondary,no,1027,yes,no,cellular,15,may,12,5,-1,0,unknown,no,5
48083,30,technician,single,secondary,no,592,yes,no,cellular,15,may,353,1,-1,0,unknown,no,5
48086,27,technician,single,tertiary,no,808,yes,no,cellular,15,may,578,1,364,1,other,no,5
48087,51,housemaid,divorced,primary,no,94,yes,no,cellular,15,may,77,1,297,4,failure,no,5
48090,42,admin.,divorced,secondary,no,-106,yes,no,cellular,15,may,495,1,347,3,failure,no,5
48091,57,admin.,married,secondary,no,-967,yes,no,telephone,15,may,8,7,-1,0,unknown,no,5
48092,32,blue-collar,single,secondary,no,2597,yes,no,cellular,15,may,233,1,368,1,failure,no,5
48093,28,blue-collar,single,tertiary,no,1372,no,no,cellular,15,may,48,4,298,1,failure,no,5
48094,32,technician,single,secondary,no,-234,yes,no,cellular,15,may,24,7,-1,0,unknown,no,5
48095,27,management,married,tertiary,no,1531,yes,no,cellular,15,may,187,1,367,4,failure,no,5
48096,43,services,married,secondary,no,68,yes,yes,cellular,15,may,159,1,-1,0,unknown,no,5
48097,26,unemployed,single,secondary,no,130,yes,no,cellular,15,may,283,3,-1,0,unknown,no,5
48098,35,housemaid,married,tertiary,no,1265,yes,no,cellular,15,may,326,5,179,4,failure,yes,5
48099,32,admin.,single,tertiary,no,1531,yes,no,cellular,15,may,58,1,352,5,failure,no,5
48100,40,blue-collar,married,secondary,no,-450,yes,no,cellular,15,may,181,1,-1,0,unknown,no,5
48101,37,blue-collar,single,primary,no,851,yes,no,cellular,15,may,151,1,352,1,failure,no,5
48102,31,technician,single,tertiary,no,4561,yes,no,cellular,15,may,301,1,274,2,failure,no,5
48103,26,technician,single,secondary,no,276,yes,no,cellular,15,may,106,1,368,4,failure,no,5
48104,30,blue-collar,single,primary,no,413,yes,no,cellular,15,may,148,1,345,4,other,no,5
48105,59,blue-collar,divorced,secondary,no,3573,no,no,cellular,15,may,44,1,-1,0,unknown,no,5
48106,23,services,single,secondary,no,567,yes,yes,cellular,15,may,358,1,-1,0,unknown,no,5
48107,55,technician,married,tertiary,no,-466,yes,no,cellular,15,may,901,1,-1,0,unknown,yes,5
48108,27,technician,married,secondary,no,317,yes,yes,cellular,15,may,1286,1,-1,0,unknown,no,5
48109,33,blue-collar,married,primary,no,1138,yes,yes,cellular,15,may,122,2,343,4,failure,no,5
48110,28,admin.,single,secondary,no,7,yes,no,cellular,15,may,87,1,-1,0,unknown,no,5
48111,26,student,single,tertiary,no,641,yes,no,cellular,15,may,55,1,368,1,failure,no,5
48112,32,blue-collar,single,secondary,no,75,yes,no,cellular,15,may,127,1,-1,0,unknown,no,5
48113,32,services,married,secondary,no,38,yes,no,cellular,15,may,744,1,-1,0,unknown,yes,5
48114,35,technician,single,secondary,no,705,yes,yes,cellular,15,may,177,1,361,3,failure,no,5
48115,31,blue-collar,married,secondary,no,154,yes,yes,cellular,15,may,454,1,-1,0,unknown,no,5
48116,28,management,single,secondary,no,703,yes,no,cellular,15,may,485,1,88,1,other,yes,5
48117,48,blue-collar,divorced,secondary,no,501,yes,no,cellular,15,may,12,5,-1,0,unknown,no,5
48118,31,admin.,divorced,secondary,no,360,no,no,cellular,15,may,332,1,297,2,other,no,5
48119,31,blue-collar,single,secondary,no,39,yes,no,cellular,15,may,123,5,-1,0,unknown,no,5
48120,53,blue-collar,single,primary,no,210,yes,no,cellular,15,may,984,1,368,1,failure,no,5
48121,29,blue-collar,married,primary,no,10191,yes,no,cellular,15,may,282,2,-1,0,unknown,no,5
48122,34,blue-collar,married,primary,no,431,yes,no,cellular,15,may,514,1,-1,0,unknown,no,5
48123,24,technician,single,secondary,no,246,yes,yes,cellular,15,may,224,1,-1,0,unknown,no,5
48124,37,blue-collar,married,primary,no,-29,yes,yes,cellular,15,may,25,1,350,5,other,no,5
48125,34,blue-collar,married,secondary,no,362,yes,no,cellular,15,may,151,1,-1,0,unknown,no,5
48126,30,technician,single,tertiary,no,1323,yes,no,cellular,15,may,223,1,-1,0,unknown,no,5
48127,31,admin.,married,secondary,no,685,yes,no,cellular,15,may,552,1,329,3,failure,yes,5
48128,43,blue-collar,married,secondary,no,3549,yes,no,cellular,15,may,7,5,-1,0,unknown,no,5
48129,32,services,single,secondary,no,-341,no,no,cellular,15,may,339,1,345,3,failure,no,5
48130,23,services,single,unknown,no,15,yes,no,cellular,15,may,76,2,364,2,other,no,5
48131,29,management,single,tertiary,no,499,yes,no,cellular,15,may,338,1,-1,0,unknown,no,5
48132,49,admin.,married,primary,no,169,yes,no,cellular,15,may,82,3,-1,0,unknown,no,5
48133,58,technician,married,primary,no,10,yes,no,cellular,15,may,298,1,-1,0,unknown,no,5
48134,29,admin.,single,secondary,no,710,yes,yes,cellular,15,may,51,1,345,2,failure,no,5
48135,38,blue-collar,single,primary,no,1583,yes,no,cellular,15,may,386,1,-1,0,unknown,no,5
48136,26,services,single,secondary,no,2047,yes,no,cellular,15,may,457,1,-1,0,unknown,no,5
48137,42,services,married,secondary,no,9277,yes,no,cellular,15,may,395,1,361,3,other,no,5
48138,23,blue-collar,single,secondary,no,780,yes,no,cellular,15,may,416,1,-1,0,unknown,yes,5
48139,24,blue-collar,single,primary,no,388,yes,no,cellular,15,may,193,2,-1,0,unknown,no,5
48140,45,entrepreneur,married,primary,no,5315,yes,yes,cellular,15,may,262,2,-1,0,unknown,no,5
48141,33,services,married,secondary,no,174,yes,no,cellular,15,may,45,1,298,1,other,no,5
48142,38,blue-collar,married,primary,no,1099,yes,no,cellular,15,may,22,5,-1,0,unknown,no,5
48143,26,technician,single,tertiary,no,-67,yes,no,cellular,15,may,637,1,-1,0,unknown,yes,5
48144,26,technician,single,tertiary,no,-67,yes,no,cellular,13,aug,143,1,90,1,success,no,8
48145,39,entrepreneur,married,unknown,no,98,yes,no,telephone,15,may,59,3,367,1,other,no,5
48146,36,blue-collar,divorced,secondary,no,421,yes,no,cellular,15,may,34,7,360,4,other,no,5
48147,42,entrepreneur,married,tertiary,no,34,yes,no,cellular,15,may,272,1,-1,0,unknown,no,5
48148,24,student,single,secondary,no,2,no,no,cellular,15,may,48,1,-1,0,unknown,no,5
48149,35,technician,single,secondary,no,-89,yes,no,cellular,15,may,75,1,368,1,failure,no,5
48150,56,technician,married,secondary,no,276,yes,no,cellular,15,may,301,1,368,1,failure,no,5
48151,38,technician,single,secondary,no,1270,yes,yes,cellular,15,may,164,1,337,6,other,no,5
48152,30,blue-collar,married,primary,no,714,yes,no,cellular,15,may,199,1,-1,0,unknown,no,5
48153,30,technician,married,secondary,no,-206,yes,yes,cellular,15,may,133,1,-1,0,unknown,no,5
48154,46,blue-collar,married,primary,no,1085,yes,yes,cellular,15,may,523,2,353,58,other,yes,5
48155,27,services,single,secondary,no,-74,yes,no,cellular,15,may,151,1,345,1,failure,no,5
48156,32,services,single,secondary,no,1987,yes,no,telephone,15,may,36,2,176,2,failure,no,5
48157,29,blue-collar,single,primary,no,-24,yes,no,cellular,15,may,325,1,-1,0,unknown,no,5
48158,39,management,married,primary,no,197,yes,no,cellular,15,may,193,1,-1,0,unknown,no,5
48159,31,blue-collar,married,primary,no,-365,yes,no,cellular,15,may,36,1,-1,0,unknown,no,5
48160,31,blue-collar,single,secondary,no,-4,yes,no,cellular,15,may,110,1,-1,0,unknown,no,5
48161,39,services,married,secondary,no,3165,yes,no,cellular,15,may,56,1,368,2,failure,no,5
48162,23,blue-collar,married,secondary,no,-295,yes,no,cellular,15,may,411,1,323,2,failure,no,5
48163,29,technician,single,secondary,no,213,yes,no,cellular,15,may,174,1,361,1,failure,no,5
48164,33,services,single,secondary,no,450,yes,no,cellular,15,may,148,2,365,2,other,no,5
48165,28,blue-collar,married,secondary,no,83,yes,no,cellular,15,may,224,1,-1,0,unknown,no,5
48166,28,blue-collar,single,secondary,no,-545,yes,yes,cellular,15,may,322,1,-1,0,unknown,no,5
48167,25,student,single,tertiary,no,1433,yes,no,cellular,15,may,520,1,-1,0,unknown,no,5
48168,44,admin.,divorced,secondary,no,-179,yes,no,cellular,15,may,333,1,-1,0,unknown,no,5
48169,24,blue-collar,single,secondary,no,3,yes,no,cellular,15,may,311,1,-1,0,unknown,no,5
48170,30,services,single,secondary,no,-100,yes,yes,cellular,15,may,292,1,-1,0,unknown,no,5
48173,35,admin.,single,tertiary,no,1374,yes,no,cellular,15,may,319,1,-1,0,unknown,no,5
48174,32,entrepreneur,married,tertiary,no,721,yes,no,cellular,15,may,128,1,-1,0,unknown,no,5
48175,32,technician,single,tertiary,no,1710,yes,no,cellular,15,may,439,1,175,3,other,no,5
48176,36,services,married,secondary,no,647,yes,yes,cellular,15,may,290,2,-1,0,unknown,no,5
48177,34,blue-collar,single,primary,no,4260,yes,no,cellular,15,may,375,1,-1,0,unknown,no,5
48178,31,admin.,single,secondary,no,1340,no,no,cellular,15,may,185,1,-1,0,unknown,no,5
48179,25,blue-collar,single,secondary,no,171,yes,no,cellular,15,may,178,1,359,2,failure,no,5
48182,46,blue-collar,married,secondary,no,51,yes,no,cellular,15,may,333,1,-1,0,unknown,no,5
48183,28,services,single,secondary,no,221,yes,no,cellular,15,may,256,1,-1,0,unknown,no,5
48184,43,blue-collar,married,secondary,no,10910,yes,no,cellular,15,may,66,2,-1,0,unknown,no,5
48185,30,technician,single,unknown,no,878,yes,no,cellular,15,may,173,3,298,3,other,no,5
48188,24,self-employed,single,tertiary,no,91,yes,no,cellular,15,may,134,2,-1,0,unknown,no,5
48191,33,services,single,secondary,no,-198,yes,no,cellular,15,may,256,1,359,3,success,no,5
48192,58,blue-collar,married,primary,no,781,yes,no,cellular,15,may,74,2,-1,0,unknown,no,5
48193,37,blue-collar,married,primary,no,508,yes,yes,cellular,15,may,340,1,-1,0,unknown,no,5
48194,31,admin.,divorced,secondary,no,-254,yes,no,cellular,15,may,237,2,-1,0,unknown,no,5
48195,34,blue-collar,married,secondary,no,29,yes,no,cellular,15,may,285,5,-1,0,unknown,yes,5
48196,29,blue-collar,married,primary,no,149,yes,no,cellular,15,may,242,2,-1,0,unknown,no,5
48197,22,student,single,secondary,no,2589,yes,no,cellular,15,may,239,1,352,1,other,no,5
48198,60,blue-collar,married,primary,no,38,yes,no,cellular,15,may,109,11,373,1,other,no,5
48199,60,management,single,tertiary,no,560,no,no,cellular,15,may,730,5,-1,0,unknown,yes,5
48200,30,entrepreneur,married,tertiary,no,3037,yes,no,cellular,15,may,10,5,175,7,other,no,5
48201,35,management,single,tertiary,no,6781,yes,no,cellular,15,may,19,6,-1,0,unknown,no,5
48202,38,technician,single,secondary,no,553,yes,no,cellular,15,may,178,2,270,8,other,no,5
48203,58,housemaid,married,primary,no,260,yes,no,telephone,15,may,71,5,364,3,failure,no,5
48204,50,retired,married,primary,no,172,yes,yes,cellular,15,may,7,6,-1,0,unknown,no,5
48205,32,blue-collar,married,secondary,no,2,yes,no,cellular,15,may,16,9,309,1,failure,no,5
48206,32,services,married,secondary,no,180,yes,no,telephone,15,may,45,2,-1,0,unknown,no,5
48207,41,management,married,tertiary,no,526,yes,no,cellular,15,may,229,5,268,4,failure,no,5
48208,43,blue-collar,married,unknown,no,285,yes,no,cellular,15,may,22,6,-1,0,unknown,no,5
48209,24,admin.,single,secondary,no,926,yes,yes,cellular,15,may,191,1,-1,0,unknown,no,5
48210,28,student,single,tertiary,no,22,yes,no,cellular,15,may,536,2,-1,0,unknown,yes,5
48211,29,services,married,secondary,no,6567,yes,no,cellular,15,may,792,2,298,1,failure,yes,5
48212,31,blue-collar,single,secondary,no,184,yes,no,cellular,15,may,178,1,-1,0,unknown,no,5
48213,55,blue-collar,married,secondary,no,1078,yes,yes,cellular,15,may,41,1,-1,0,unknown,no,5
48214,47,self-employed,married,unknown,no,14,yes,no,cellular,15,may,142,1,-1,0,unknown,no,5
48215,35,services,married,secondary,no,2791,yes,no,cellular,15,may,45,1,-1,0,unknown,no,5
48216,25,technician,married,secondary,no,691,yes,no,cellular,15,may,333,1,330,2,failure,no,5
48217,38,admin.,married,secondary,no,257,yes,no,cellular,15,may,10,5,-1,0,unknown,no,5
48218,32,blue-collar,married,secondary,no,99,yes,no,cellular,15,may,166,2,-1,0,unknown,no,5
48219,34,blue-collar,married,secondary,no,2994,yes,no,cellular,15,may,358,1,176,1,failure,no,5
48220,39,blue-collar,married,primary,no,-50,yes,no,cellular,15,may,100,1,-1,0,unknown,no,5
48221,33,services,married,secondary,no,624,yes,no,cellular,15,may,423,1,-1,0,unknown,no,5
48222,29,admin.,single,secondary,no,405,yes,no,cellular,15,may,84,1,345,1,other,no,5
48223,30,services,married,secondary,no,683,yes,no,cellular,15,may,66,1,-1,0,unknown,no,5
48224,39,entrepreneur,married,secondary,no,2139,yes,no,cellular,15,may,576,4,371,1,failure,yes,5
48225,44,blue-collar,married,secondary,no,167,yes,no,cellular,15,may,79,2,373,1,failure,no,5
48226,53,management,divorced,tertiary,no,50,yes,no,cellular,15,may,669,1,337,3,failure,yes,5
48227,27,services,married,secondary,no,311,yes,no,cellular,15,may,50,1,352,1,failure,no,5
48228,39,entrepreneur,married,secondary,no,680,yes,no,cellular,15,may,135,1,361,2,failure,no,5
48229,31,student,married,secondary,no,147,yes,no,cellular,15,may,456,1,-1,0,unknown,no,5
48230,33,management,married,primary,no,142,yes,no,cellular,15,may,87,1,368,1,failure,no,5
48231,32,management,single,tertiary,no,435,yes,yes,cellular,15,may,676,3,-1,0,unknown,no,5
48232,29,blue-collar,single,primary,no,722,yes,no,cellular,15,may,78,1,359,1,failure,no,5
48233,49,self-employed,married,secondary,no,505,yes,no,telephone,15,may,354,2,-1,0,unknown,no,5
48234,32,admin.,single,secondary,no,6042,yes,no,cellular,15,may,183,1,361,1,failure,no,5
48235,42,blue-collar,married,secondary,no,505,yes,no,cellular,15,may,117,1,-1,0,unknown,no,5
48236,55,services,married,primary,no,-747,yes,no,cellular,15,may,265,7,-1,0,unknown,no,5
48237,49,admin.,divorced,secondary,no,132,yes,no,cellular,15,may,98,1,350,1,failure,no,5
48238,26,technician,single,secondary,no,626,yes,no,cellular,15,may,412,2,-1,0,unknown,no,5
48239,30,management,single,tertiary,no,1692,yes,no,cellular,15,may,251,1,-1,0,unknown,no,5
48240,29,blue-collar,married,secondary,no,47,yes,yes,cellular,15,may,245,1,-1,0,unknown,no,5
48241,54,unemployed,married,secondary,no,582,yes,no,cellular,15,may,693,5,372,2,failure,yes,5
48242,29,student,single,tertiary,no,80,yes,no,cellular,15,may,15,5,361,1,failure,no,5
48243,34,admin.,single,secondary,no,6979,yes,no,cellular,15,may,14,5,-1,0,unknown,no,5
48244,25,blue-collar,single,tertiary,no,1395,yes,no,cellular,15,may,268,1,-1,0,unknown,no,5
48245,26,services,single,secondary,no,212,yes,no,cellular,15,may,144,2,352,1,other,no,5
48246,31,blue-collar,single,secondary,no,210,yes,yes,cellular,15,may,166,1,-1,0,unknown,no,5
48247,51,management,divorced,tertiary,no,-227,yes,no,cellular,15,may,404,1,-1,0,unknown,no,5
48248,34,management,married,secondary,no,-285,yes,no,cellular,15,may,192,1,276,3,failure,no,5
48249,34,technician,single,secondary,no,194,yes,yes,cellular,15,may,1015,1,-1,0,unknown,yes,5
48250,27,services,single,secondary,no,353,yes,no,cellular,15,may,663,1,-1,0,unknown,yes,5
48251,28,student,single,secondary,no,217,yes,no,cellular,15,may,238,2,372,1,failure,no,5
48252,32,blue-collar,married,primary,no,252,yes,no,cellular,15,may,52,1,-1,0,unknown,no,5
48253,23,services,married,secondary,no,2211,yes,no,cellular,15,may,210,2,-1,0,unknown,no,5
48254,42,blue-collar,divorced,secondary,no,198,no,no,cellular,15,may,133,1,-1,0,unknown,no,5
48255,26,student,single,secondary,no,2138,yes,no,cellular,15,may,18,8,371,1,other,no,5
48256,39,admin.,married,secondary,no,-650,no,no,cellular,15,may,123,2,364,1,failure,no,5
48257,29,technician,single,tertiary,no,226,yes,no,cellular,15,may,261,1,-1,0,unknown,no,5
48260,36,admin.,married,secondary,no,1479,no,no,cellular,15,may,65,2,-1,0,unknown,no,5
48261,28,services,single,secondary,no,341,yes,no,cellular,15,may,437,3,347,3,other,yes,5
48264,29,blue-collar,married,secondary,no,339,yes,no,cellular,15,may,63,3,354,2,failure,no,5
48267,29,management,single,tertiary,no,1388,yes,no,cellular,15,may,157,3,-1,0,unknown,no,5
48268,32,blue-collar,married,primary,no,2198,no,no,cellular,15,may,463,1,175,4,failure,no,5
48269,39,entrepreneur,married,tertiary,yes,-172,yes,no,cellular,15,may,562,2,-1,0,unknown,yes,5
48270,37,blue-collar,married,primary,no,-212,yes,no,cellular,15,may,189,3,352,1,other,no,5
48271,30,technician,married,primary,no,95,yes,no,cellular,15,may,220,2,298,1,failure,no,5
48272,39,technician,single,secondary,no,12,yes,no,cellular,15,may,500,2,352,2,failure,no,5
48273,27,blue-collar,single,unknown,no,-15,yes,yes,cellular,15,may,212,4,312,6,other,no,5
48274,41,admin.,single,secondary,no,2002,yes,no,cellular,15,may,172,2,350,1,failure,no,5
48275,32,services,married,secondary,no,118,yes,no,cellular,15,may,20,6,-1,0,unknown,no,5
48276,58,blue-collar,married,primary,no,5431,yes,yes,cellular,15,may,327,3,374,1,failure,no,5
48277,41,admin.,divorced,secondary,no,2550,yes,no,cellular,15,may,894,2,347,2,failure,no,5
48278,40,admin.,married,secondary,no,438,yes,no,cellular,15,may,823,2,-1,0,unknown,no,5
48279,28,blue-collar,married,secondary,no,2257,yes,no,cellular,15,may,352,1,-1,0,unknown,no,5
48280,21,student,single,secondary,no,126,yes,no,telephone,15,may,52,1,-1,0,unknown,no,5
48283,30,services,single,tertiary,no,717,yes,yes,cellular,15,may,116,1,-1,0,unknown,no,5
48284,34,services,single,secondary,no,4062,yes,yes,cellular,15,may,29,1,-1,0,unknown,no,5
48285,60,retired,divorced,secondary,no,-639,yes,no,cellular,15,may,585,1,-1,0,unknown,yes,5
48286,27,admin.,single,tertiary,no,144,yes,no,cellular,15,may,95,1,-1,0,unknown,no,5
48287,23,admin.,single,secondary,no,252,yes,no,cellular,15,may,56,1,-1,0,unknown,no,5
48290,28,admin.,single,secondary,no,-215,yes,no,cellular,15,may,188,1,360,3,failure,no,5
48291,25,admin.,single,tertiary,no,1056,yes,no,cellular,15,may,363,1,-1,0,unknown,no,5
48292,52,blue-collar,married,primary,no,2396,yes,no,cellular,15,may,48,7,-1,0,unknown,no,5
48293,32,services,married,secondary,no,3268,no,no,cellular,15,may,147,1,-1,0,unknown,no,5
48294,33,services,divorced,secondary,no,2411,yes,no,cellular,15,may,360,1,-1,0,unknown,no,5
48295,33,services,divorced,secondary,no,2411,yes,no,cellular,23,oct,130,1,161,1,failure,yes,10
48296,41,blue-collar,married,secondary,no,49,yes,no,cellular,15,may,342,2,-1,0,unknown,no,5
48301,23,student,single,secondary,no,556,yes,no,cellular,15,may,170,2,-1,0,unknown,no,5
48302,50,admin.,single,primary,no,181,yes,no,cellular,15,may,119,4,372,3,failure,no,5
48303,60,retired,divorced,secondary,no,4974,yes,no,cellular,15,may,80,4,-1,0,unknown,no,5
48304,26,student,single,secondary,no,864,yes,no,cellular,15,may,659,1,-1,0,unknown,yes,5
48305,32,management,married,secondary,no,134,yes,yes,cellular,15,may,532,3,-1,0,unknown,yes,5
48306,39,blue-collar,married,primary,no,2288,yes,no,cellular,15,may,265,1,-1,0,unknown,no,5
48307,40,management,married,tertiary,no,592,yes,no,telephone,15,may,15,11,-1,0,unknown,no,5
48308,48,blue-collar,single,primary,no,244,yes,no,cellular,15,may,54,5,-1,0,unknown,no,5
48309,40,admin.,single,secondary,no,50,no,no,cellular,15,may,837,1,-1,0,unknown,yes,5
48310,33,blue-collar,married,secondary,no,1,yes,no,cellular,15,may,67,4,178,3,failure,no,5
48311,46,management,married,tertiary,no,2851,yes,yes,cellular,15,may,77,4,-1,0,unknown,no,5
48312,30,management,single,secondary,no,340,yes,no,cellular,15,may,136,2,361,1,other,no,5
48315,38,entrepreneur,married,tertiary,no,2069,yes,no,cellular,15,may,358,7,-1,0,unknown,no,5
48316,34,blue-collar,divorced,secondary,no,1614,yes,no,cellular,15,may,228,2,297,1,other,no,5
48317,33,blue-collar,married,primary,no,35,no,no,cellular,15,may,47,3,-1,0,unknown,no,5
48318,39,blue-collar,married,primary,no,315,yes,no,cellular,15,may,259,3,353,3,failure,no,5
48319,25,admin.,single,secondary,no,507,yes,no,cellular,15,may,832,1,367,3,failure,yes,5
48322,21,admin.,single,secondary,no,66,yes,no,cellular,15,may,31,1,330,2,failure,no,5
48323,22,student,single,secondary,no,4038,yes,no,cellular,15,may,1380,1,-1,0,unknown,no,5
48324,28,technician,single,tertiary,no,372,yes,yes,cellular,15,may,201,3,294,2,success,no,5
48325,42,services,married,secondary,no,1370,yes,no,cellular,15,may,36,2,-1,0,unknown,no,5
48326,44,blue-collar,married,primary,no,-101,yes,no,cellular,15,may,679,1,366,4,failure,yes,5
48327,33,management,married,tertiary,no,287,yes,no,cellular,15,may,199,2,274,3,other,no,5
48328,41,blue-collar,married,primary,no,89,yes,no,cellular,15,may,58,3,359,2,other,no,5
48329,52,technician,married,primary,no,-50,yes,no,cellular,15,may,129,2,-1,0,unknown,no,5
48330,47,blue-collar,married,primary,no,-290,yes,no,cellular,15,may,495,1,-1,0,unknown,no,5
48331,27,blue-collar,single,secondary,no,940,yes,no,cellular,15,may,141,1,343,3,failure,no,5
48332,33,blue-collar,single,primary,no,165,yes,no,cellular,15,may,139,2,-1,0,unknown,no,5
48333,41,blue-collar,divorced,secondary,no,2540,yes,no,cellular,15,may,82,2,366,1,failure,no,5
48334,48,blue-collar,married,secondary,no,480,yes,no,cellular,15,may,830,1,352,2,failure,yes,5
48335,37,entrepreneur,single,secondary,no,-22,yes,no,cellular,15,may,317,1,-1,0,unknown,yes,5
48336,35,technician,single,secondary,no,1501,yes,no,cellular,15,may,26,1,357,1,other,no,5
48337,39,admin.,divorced,secondary,no,878,yes,no,cellular,15,may,611,5,-1,0,unknown,yes,5
48338,46,management,married,tertiary,no,810,yes,yes,cellular,15,may,33,2,176,1,other,no,5
48339,52,technician,divorced,secondary,no,144,yes,no,cellular,15,may,362,1,-1,0,unknown,no,5
48342,26,blue-collar,single,primary,no,17,yes,no,cellular,15,may,86,2,367,2,failure,no,5
48343,25,technician,single,secondary,no,173,yes,no,cellular,15,may,186,2,-1,0,unknown,no,5
48344,33,blue-collar,married,primary,no,309,yes,no,cellular,15,may,42,4,-1,0,unknown,no,5
48345,24,blue-collar,single,secondary,no,833,yes,no,cellular,15,may,956,1,-1,0,unknown,yes,5
48346,27,blue-collar,single,secondary,no,20,yes,no,cellular,15,may,175,1,364,3,other,no,5
48347,30,management,single,tertiary,no,1761,yes,no,cellular,15,may,229,2,294,1,other,no,5
48348,29,technician,single,tertiary,no,940,yes,no,cellular,15,may,757,1,330,1,failure,no,5
48349,48,services,married,secondary,no,975,yes,yes,cellular,15,may,521,2,-1,0,unknown,no,5
48350,25,student,single,secondary,no,1919,yes,no,cellular,15,may,264,1,351,4,failure,no,5
48351,31,admin.,single,secondary,no,-1,yes,no,cellular,15,may,99,1,352,1,failure,no,5
48352,42,entrepreneur,married,secondary,no,169,yes,no,telephone,15,may,87,4,-1,0,unknown,no,5
48353,26,entrepreneur,single,tertiary,no,255,yes,no,cellular,15,may,401,1,-1,0,unknown,no,5
48354,51,technician,married,secondary,no,1174,yes,no,cellular,15,may,301,1,-1,0,unknown,no,5
48355,26,services,single,secondary,no,46,yes,no,cellular,15,may,17,3,351,6,other,no,5
48356,58,blue-collar,married,primary,no,66,yes,no,cellular,15,may,184,4,-1,0,unknown,no,5
48357,30,blue-collar,married,secondary,no,3,no,no,cellular,15,may,42,2,297,1,failure,no,5
48358,36,blue-collar,single,secondary,no,103,yes,no,cellular,15,may,200,5,-1,0,unknown,no,5
48359,49,blue-collar,married,secondary,no,1230,yes,yes,cellular,15,may,167,2,373,3,failure,no,5
48360,37,admin.,single,secondary,no,309,yes,no,cellular,15,may,58,3,-1,0,unknown,no,5
48361,38,blue-collar,divorced,secondary,no,226,yes,no,cellular,15,may,167,4,-1,0,unknown,no,5
48362,39,technician,single,secondary,no,400,yes,no,cellular,15,may,237,2,-1,0,unknown,no,5
